prop_id,prop_country_id,prop_starrating,prop_review_score,prop_brand_bool,count_clicks,avg_bookings_usd,stdev_bookings_usd,count_bookings
'35469','100',3,4,1,14,312.05875,111.0754028,8
'65313','219',3,4.5,1,7,197.8214286,94.04412314,7
'52205','59',3,3.5,1,10,250.4071429,82.46764729,7
'6158','219',3,3.5,1,8,118.5185714,34.05708965,7
'65623','219',3,4,1,3,458.18,210.64,2
'101134','55',4,4,0,42,739.8914286,405.4167501,28
'90995','219',3,3.5,0,13,156.96125,62.70649377,8
'37522','219',3,4,1,7,306.2525,138.5364622,4
'34975','219',3,4.5,1,13,310.5644444,173.0393427,9
'84959','99',0,3.5,0,6,444.7766667,190.2949791,3
'13389','219',4,4.5,1,50,342.06,200.1371646,41
'92101','219',0,4,1,3,296.43,0,1
'25834','100',3,4,1,5,154.25,0,1
'131131','219',4,4.5,0,44,361.8702703,281.867883,37
'123675','219',3,4.5,1,0,0,0,0
'978','100',2,4,1,33,149.523913,103.774372,23
'47544','219',2,3,1,13,145.275,82.35240854,6
'135040','219',2,4,1,5,110.86,41.366177,3
'114045','219',2,3,1,1,0,0,0
'117933','219',3,4.5,1,31,139.9190909,51.35207448,22
'80817','219',5,5,1,7,0,0,0
'97615','219',3,4,1,8,0,0,0
'117509','219',3,3,0,149,558.91625,395.0018568,88
'82921','219',4,4,1,17,274.4014286,142.4753979,7
'129281','219',3,4,0,4,177.7666667,62.57838676,3
'75433','219',4,4.5,1,30,322.0384,309.0730162,25
'17592','219',4,4,0,13,785.195,386.5105283,4
'135276','219',4,4.5,0,44,315.4658621,322.9896235,29
'83834','219',5,5,1,4,0,0,0
'118034','219',2,4,0,11,98.615,23.54485082,8
'20022','100',4,4.5,1,25,392.70875,442.1257433,16
'105787','219',4,4,0,11,546.76375,249.2986515,8
'83473','219',3,3.5,0,12,597.005,566.5983915,4
'16149','219',3,4,1,43,305.4978571,388.1565269,28
'62542','219',3,4.5,1,10,380.84875,167.4572713,8
'105525','219',3,4.5,1,11,172.274,64.54591903,5
'100748','219',4,4,1,85,395.4270968,261.9274229,62
'20724','219',2,3.5,1,2,77.835,9.855,2
'42306','219',2,4,1,15,692.252,223.5262331,5
'26910','219',4,4.5,1,19,577.48,400.164333,12
'140325','223',4,4.5,0,7,436.375,195.4132265,4
'106304','219',3,4,0,119,423.7011702,307.1858883,94
'104864','4',4,4,0,9,609.505,379.7753015,6
'46236','219',3,4.5,1,9,133.25125,60.09954418,8
'77583','219',2,4,0,27,230.5275,109.4042814,20
'127468','219',3,4.5,0,4,347.61,36.05,2
'89360','219',2,4,0,50,507.9484615,519.3052628,13
'38691','100',3,4.5,1,16,267.769,145.8870174,10
'139465','73',4,4,0,8,264.03,61.25881977,4
'127957','219',2,3,1,8,158.916,90.72907574,5
'106220','219',4,4,1,9,309.5783333,242.8785798,6
'11664','219',4,4,1,5,442.135,141.8509333,4
'59132','219',2,4.5,1,30,215.852963,112.6355798,27
'35158','219',3,4.5,0,5,445.95,186.81,2
'117913','219',3,3.5,1,12,513.562,374.4055632,5
'120901','219',3,5,1,1,123.26,0,1
'63132','219',5,4.5,1,59,387.8274419,287.3424969,43
'137657','219',3,4.5,0,7,218.3533333,203.8022719,3
'5267','219',3,4.5,0,27,321.785,160.6179114,12
'28285','219',4,4,1,5,216.35,10.98843938,3
'10233','55',4,4.5,1,4,195.78,0,1
'35719','219',2,4,1,4,116.7266667,107.4087946,3
'122972','219',3,4,0,22,391.8475,253.1530333,16
'139575','219',4,4.5,1,22,286.5388889,299.9727621,18
'28100','219',2,3.5,0,0,0,0,0
'50984','219',2,0,0,4,126.2666667,25.79225896,3
'79240','219',2,3,0,44,135.8582353,104.8383604,17
'15882','219',4,5,1,7,241.27,54.79329448,5
'38616','219',3,4.5,1,9,353.47,97.46311542,3
'88164','219',4,4,1,17,756.0977778,317.5602957,9
'64131','55',4,4,1,11,394.8433333,140.7928043,3
'68615','219',2,4,1,5,87.61,9.5,2
'89995','215',4,4.5,1,5,599.4233333,196.7337203,3
'2302','219',2,4,1,3,367.29,144.69,2
'87558','219',2,4,1,8,132.01875,82.15463658,8
'124958','219',3,4.5,1,6,422.48,331.78,2
'104894','100',3,4,1,8,269.15875,228.046479,8
'134549','219',3,3,1,8,62.64,50.88,2
'126136','219',4,4,0,33,181.79625,131.3179613,24
'51912','55',5,4.5,1,5,1191.075,0.565,2
'102652','219',2,2.5,0,5,156.5766667,121.2670954,3
'68411','219',2,2.5,1,0,0,0,0
'131240','219',3,4.5,1,34,200.4041667,109.5493336,24
'38657','219',4,4,0,4,271.555,142.5362567,4
'105031','219',3,4.5,1,11,178.5088889,84.05034159,9
'82116','219',3,3,0,12,283.4528571,174.6403142,7
'63762','219',2,4.5,1,28,166.1515789,148.4996388,19
'90166','219',4,4,1,31,299.5082609,274.0737894,23
'11569','219',2,3.5,1,9,95.812,20.46800664,5
'136502','219',3,3.5,0,10,628.5033333,517.4114643,6
'91984','219',3,4,0,8,162.34,1.36,2
'129278','219',3,3.5,0,19,299.7016667,132.5087737,12
'90826','219',3,4,1,17,165.1333333,93.57800273,15
'44385','100',4,4,0,21,560.1911111,330.331604,9
'94816','219',3,4,1,10,596.448,525.4775481,5
'81420','219',3,4,1,18,779.2728571,590.4058115,7
'56370','219',2,3.5,1,0,0,0,0
'63794','219',2,2,0,23,113.4583333,78.32525847,12
'30990','99',4,4.5,0,14,1753.692,1071.549256,5
'128090','219',3,4,1,124,509.6772857,387.1680072,70
'7196','219',5,0,0,3,0,0,0
'76031','213',4,4,0,5,295.7133333,231.9718445,3
'19207','129',5,4.5,1,17,412.5083333,415.0167629,12
'103664','219',3,4.5,1,25,434.5615789,564.4105595,19
'40666','98',4,4,0,15,507.1658333,357.1948834,12
'88719','219',2,2,1,17,117.1875,74.80364865,12
'7657','219',3,4.5,1,12,232.5381818,164.1995261,11
'46751','219',3,4,1,3,375.23,0,1
'90621','219',2,2,0,4,96.425,6.105,2
'88343','219',3,4.5,1,16,169.6008333,143.9132575,12
'6900','219',3,3.5,0,13,212.43625,97.08974301,8
'60350','219',3,4.5,1,10,499.6,151.3796479,3
'54959','100',5,4.5,1,12,1127.582857,644.0263961,7
'72516','55',3,0,0,1,0,0,0
'134754','100',3,4.5,0,13,243.21125,108.1187246,8
'68101','219',3,4.5,1,6,196.945,35.235,2
'83689','219',2,2.5,1,12,182.146,161.6701118,10
'86021','219',3,4,1,51,387.5352,286.7713976,25
'51026','219',2,4,0,4,474.14,0,1
'52908','219',3,4,1,12,250.29125,171.8967451,8
'113983','219',4,4.5,1,111,748.32,828.653082,87
'41102','219',3,4.5,1,8,135.57,37.44752951,6
'69119','48',3,3.5,0,6,86.615,62.385,2
'3713','219',3,4,1,24,292.9457143,237.1407066,14
'76544','219',4,4.5,1,18,397.06,297.277465,8
'67102','100',3,3.5,1,0,0,0,0
'87495','219',2,3.5,1,7,97.75333333,54.25071387,6
'560','219',3,4.5,1,17,1482.526,797.0732255,5
'87946','219',3,4.5,1,5,155.5866667,15.82976381,3
'17998','219',3,4,1,5,247.44,122.0855692,3
'137054','219',3,4.5,1,20,294.1836364,214.7973218,11
'38280','219',3,4,1,12,410.4544444,295.182959,9
'53390','100',3,3.5,1,22,319.1626667,292.5410873,15
'103187','219',4,5,1,0,0,0,0
'22602','219',3,4.5,0,27,198.5181818,103.2624812,22
'78144','219',2,3.5,1,11,171.015,115.241092,10
'85001','219',2,0,0,2,69.09,0,1
'76617','219',3,4,0,18,252.7261538,169.8918097,13
'77117','219',2,4,1,10,134.5025,24.73338874,4
'41278','219',4,4,0,198,668.8763107,754.849639,103
'54911','219',3,4.5,1,11,249.07375,178.7807854,8
'134393','92',5,4.5,1,7,716.09,72.8868717,3
'25996','132',3,4,0,6,664.62,388.6034846,5
'47818','100',3,4.5,1,7,139.9383333,31.96287139,6
'8455','100',3,3.5,1,15,562.334,701.0467808,5
'12692','219',2,2,1,0,0,0,0
'58277','219',3,4,0,29,220.4754545,133.669933,22
'125431','100',4,4.5,1,8,285.638,161.9225135,5
'59546','219',4,4,0,58,701.6560606,743.6081631,33
'162','219',4,4,0,32,844.9341176,1587.395273,17
'11718','132',4,4.5,1,20,253.98625,146.6418713,16
'120608','219',2,4,1,15,92.94083333,52.23384893,12
'137751','219',4,4,1,55,612.3863636,827.6590481,33
'92715','219',3,4.5,1,14,205.5175,113.1243458,8
'72873','219',4,4.5,1,36,534.2243478,832.189113,23
'129861','100',3,3,1,15,295.885,162.0747879,6
'66957','219',2,3.5,0,24,276.29625,168.2066126,8
'14643','219',3,4.5,1,19,219.5645455,104.6353553,11
'7654','219',4,4,0,45,398.07,290.4750215,32
'115770','219',2,2.5,0,5,267.345,21.265,2
'87673','219',2,3,0,23,512.1471429,268.2741405,7
'60716','219',3,3.5,0,31,340.2768421,214.4697584,19
'99025','219',4,4,1,102,261.2437349,189.2797652,83
'80999','100',3,4.5,1,6,330.56,113.1025073,4
'47394','39',4,4.5,0,3,365.485,63.685,2
'88055','219',3,4.5,1,12,582.5771429,332.1681402,7
'134232','219',3,4.5,0,71,451.5497872,350.9446675,47
'85106','219',4,4,1,26,173.5771429,76.82932294,14
'99482','219',3,4.5,1,15,338.3730769,225.0846016,13
'117928','56',5,4.5,1,10,912.555,467.3110253,8
'41255','219',3,4.5,1,5,405.88,159.14,2
'19565','219',4,4.5,1,30,494.3792308,532.8900584,13
'116176','219',3,4,1,35,305.5290909,171.7861984,22
'62868','100',2,3,1,3,0,0,0
'94062','219',3,4,1,4,291.545,202.4066088,4
'67800','219',3,4.5,1,26,228.83,133.4844554,19
'71579','219',4,4,1,15,106.156,47.73825263,10
'103112','55',5,4.5,0,13,1035.438,671.4465068,10
'48004','219',3,4,0,44,414.2252174,358.5584367,23
'127879','219',3,3.5,1,12,250.0928571,228.805632,7
'41337','219',4,4.5,1,23,1243.611111,1718.136503,9
'136061','219',3,4,1,9,135.58625,73.15478469,8
'14551','219',3,3.5,1,25,556.195,544.5101851,4
'81937','219',3,4.5,0,6,154.45,58.6147426,4
'51381','219',3,4.5,1,5,191.66,45.37440982,3
'116424','219',2,3.5,1,10,93.60444444,23.63959443,9
'80510','129',5,4.5,0,12,464.73,189.9664308,7
'4493','219',2,3.5,1,4,69.855,7.765,2
'63917','219',3,3,1,2,260.275,156.165,2
'103735','219',4,4,1,6,2750.376667,2536.30747,3
'77990','219',3,4.5,1,14,591.482,303.531938,5
'49487','219',3,4.5,1,3,348.94,174.47,2
'76109','219',4,4.5,1,22,181.8582353,179.766953,17
'73538','219',3,3,1,15,301.665,230.0425505,10
'98500','219',2,4,1,12,126.23,66.91261683,11
'103600','219',2,4,0,11,332.21,105.7878516,4
'106582','39',4,4,0,4,688.42,545.12,2
'81703','219',3,4,1,13,139.60125,56.2857725,8
'82441','219',3,4,1,25,402.955,243.5831566,12
'28181','219',3,4.5,1,52,140.8906122,165.5807115,49
'23721','219',2,3.5,0,2,0,0,0
'61804','219',2,3,1,1,0,0,0
'130869','219',3,4,1,16,311.34,211.7167391,13
'1941','219',3,3.5,1,9,140.615,81.7642775,4
'95076','219',4,4.5,1,35,147.1991667,81.29208023,24
'125859','100',3,4.5,0,35,622.0148,457.0510637,25
'128588','219',3,3,0,16,404.088,224.6448724,5
'135437','219',3,4.5,1,62,469.8460465,341.6453591,43
'61545','219',2,2,1,10,194.92,99.45724147,5
'84232','219',3,4.5,0,4,124.67,1.95,2
'40185','219',4,4.5,1,15,582.0875,268.9207009,4
'123395','219',4,4.5,1,20,358.4285714,288.1443646,14
'55601','55',5,4.5,1,4,2142.766667,1979.785297,3
'28679','219',3,4.5,1,25,123.31625,55.77271005,16
'29419','219',3,5,1,1,105.8,0,1
'10494','100',3,4.5,1,25,242.77,231.5685605,18
'128632','220',4,4.5,1,87,472.313125,578.6512642,64
'14903','219',3,4.5,1,5,124.8633333,45.3581998,3
'52473','219',3,3.5,0,9,877.12,413.18,2
'86365','219',3,4.5,1,4,165.27,55.02503703,4
'43075','219',2,4,1,15,131.6845455,59.3459061,11
'41444','219',3,3.5,1,10,510.73375,457.7256698,8
'2454','219',4,4.5,1,11,174.155,69.25521659,4
'10026','219',4,4.5,1,14,250.6036364,193.9733486,11
'85141','55',4,4,1,24,216.197619,272.5264307,21
'91288','219',3,4.5,0,17,298.3183333,161.4409113,12
'13019','219',3,4.5,1,97,771.5134694,860.5544768,49
'87143','99',4,4,0,8,889.905,210.825,2
'9342','219',3,4.5,1,36,302.2873077,211.5494773,26
'111443','219',2,4,1,5,199.765,135.035,2
'75443','158',5,4.5,1,1,997.2,0,1
'77276','219',3,4.5,1,14,160.7518182,78.99726598,11
'83080','55',3,3.5,0,35,824.6681818,617.4613939,11
'45718','31',5,4.5,0,8,2340.7,0,1
'26355','219',3,4.5,1,6,138.6125,58.25245805,4
'24654','100',2,4,0,4,221.8066667,123.663917,3
'79044','219',2,3,1,18,116.2238462,102.7007395,13
'114866','219',2,3,1,8,158.578,58.64678965,5
'123053','219',2,4.5,0,5,256.5433333,226.7455745,3
'23087','215',5,4.5,1,3,567.22,58.58,2
'41674','219',3,5,1,3,237.72,75.31,2
'66827','219',2,3.5,1,4,121.62,57.85256779,4
'77869','219',3,4,1,14,163.2677778,49.67481897,9
'128528','219',3,5,1,1,0,0,0
'52175','219',3,4.5,1,8,633.615,773.432544,4
'38687','219',2,4,1,4,137.7566667,42.22717003,3
'129452','138',3,4,0,6,302.255,98.175,2
'25237','219',5,5,1,12,1460.702,997.0855947,5
'15195','100',4,3.5,1,15,154.4325,90.33006708,8
'65247','219',2,4,1,8,393.63,245.7412261,4
'127978','99',3,4,0,16,715.64375,608.1950147,16
'81130','109',5,4,0,24,485.3861111,438.0434386,18
'128421','100',2,4,1,1,528.68,0,1
'139614','219',2,2,0,7,115.242,111.6191524,5
'135958','55',5,4.5,0,6,799.975,269.955,2
'116554','219',3,4,1,21,404.85625,248.1078165,16
'68723','219',5,4.5,1,30,336.99875,184.6833251,16
'18026','219',2,3,0,10,137.34125,78.16664513,8
'79303','100',3,4,0,52,241.0378378,150.1530736,37
'80635','219',3,4.5,1,8,788.28,277.1841483,3
'37540','100',3,4,1,25,443.0657143,511.3402883,14
'93640','219',3,4,1,33,268.5958824,186.1978228,17
'120144','219',4,4,1,92,306.0814493,211.7740606,69
'8993','219',2,3,1,9,54.255,4.685,2
'65797','55',4,4.5,1,27,613.9680952,447.7213229,21
'62585','59',4,4,0,8,487.645,293.0360059,4
'17890','219',2,4,1,19,102.5092857,49.66414336,14
'106751','219',3,4,1,5,109.9166667,36.7410364,3
'11284','100',5,5,0,24,415.252,183.5902196,15
'95681','219',3,4.5,1,4,220.6733333,131.5620721,3
'46412','219',2,4.5,1,7,1039.815,1513.127874,6
'32348','219',0,4.5,1,11,253.76,194.0347408,7
'94391','100',3,4,0,22,251.86,154.7528467,18
'105549','215',4,4,1,9,299.926,121.1036899,5
'115600','31',3,4,0,13,530.1133333,294.3596089,9
'45754','219',3,4.5,1,5,238.212,176.3766179,5
'137231','129',5,4.5,1,7,478.4,8.51,2
'58783','219',3,4,1,15,197.4811111,92.13301284,9
'7523','219',4,0,1,20,672.8766667,232.1314754,12
'22859','219',4,4.5,1,40,367.826,259.0620181,25
'30663','219',3,4.5,1,11,397.20375,273.3069978,8
'91550','219',2,3.5,1,3,138.695,77.665,2
'93820','219',4,4,1,9,291.384,267.870553,5
'37315','219',3,4,1,3,302.175,164.145,2
'90809','219',3,4,0,35,210.5075,159.3921934,12
'118639','219',5,4,0,6,1024.83,980.6994039,5
'122248','219',3,3,1,14,276.0011111,119.1131777,9
'139080','219',4,4.5,1,12,302.5877778,320.2425078,9
'34291','219',2,4,1,0,0,0,0
'113069','219',4,4.5,1,39,718.3745455,401.2864248,22
'33793','219',4,4,0,44,195.7792105,257.6187326,38
'66736','219',3,4,1,14,165.735,74.23788497,10
'16433','55',5,5,1,18,404.6426667,347.6909599,15
'128044','219',3,4,1,11,456.2885714,325.2638786,7
'119274','100',3,4.5,1,12,591.43875,271.4478272,8
'138276','219',4,4.5,1,9,769.71,310.0641522,3
'20276','219',2,3.5,1,5,209.572,75.77810803,5
'134786','219',5,4.5,0,105,1531.973542,1168.702492,48
'23751','219',3,4.5,1,26,222.4421739,519.4539816,23
'27040','219',4,4.5,1,16,845.64,627.4895062,8
'7127','100',3,4,1,2,0,0,0
'22896','219',3,4.5,1,3,62.735,37.575,2
'61033','219',3,3.5,1,11,182.7342857,49.93751978,7
'14576','219',3,4,1,7,958.49,1235.246758,5
'139747','219',3,4.5,1,15,277.5663636,108.4454152,11
'29028','219',4,4.5,1,27,1580.554118,1376.132135,17
'19453','219',3,4,1,5,610.48,229.9710144,3
'96987','100',4,5,0,6,524.68,367.26,2
'31710','59',3,3.5,1,10,130.5416667,55.02729759,6
'51782','219',3,4,0,23,229.9926667,251.4046246,15
'50899','219',3,4,1,34,246.2190909,128.2911746,22
'106848','100',4,4.5,0,3,0,0,0
'42265','219',4,4,1,29,647.7488889,422.4123188,9
'128777','4',3,4,1,7,517.2266667,391.0600258,3
'66256','219',3,4.5,0,7,180.8,52.42694264,7
'25375','219',3,4.5,1,7,258.5666667,162.2455891,6
'17642','219',3,4,1,22,356.4414286,268.5734224,14
'103699','81',4,4,1,32,258.9242857,212.0974287,21
'33021','219',3,5,1,1,0,0,0
'89073','219',4,4,1,59,259.4736585,185.1991571,41
'71928','100',3,4,1,59,415.6458824,311.3453226,51
'95095','219',5,4.5,1,16,943.6057143,358.0805645,7
'137458','31',4,4.5,0,25,442.9659091,275.3658456,22
'65855','39',4,4,0,103,722.0197561,615.620812,82
'12965','219',2,3,1,5,97.26,13.42,2
'98347','219',3,3.5,0,16,486.4566667,228.1812016,6
'140318','219',3,4.5,1,22,566.8466667,703.5305381,15
'20651','98',5,5,1,11,495.345,313.3757164,4
'96145','219',3,0,0,6,0,0,0
'85321','219',3,4.5,1,28,309.7676471,324.4559539,17
'122002','219',3,4.5,1,5,555.47,249.9094174,4
'125175','219',3,3.5,1,8,450.1533333,519.9504802,6
'27276','219',4,4.5,1,19,264.6741667,210.0145398,12
'125261','219',3,4,1,13,410.926,202.3935203,5
'125297','219',3,3.5,0,35,183.9418519,177.4040958,27
'44111','219',3,3.5,1,18,212.5658333,129.8268872,12
'66484','219',2,3.5,1,13,355.4328571,408.0374317,7
'95373','215',5,4.5,1,13,878.52,480.8843559,10
'71946','219',3,4.5,1,10,506.285,233.2802564,8
'126942','100',3,4,1,5,154.49,0,1
'127870','219',3,4.5,1,6,182.244,65.62147075,5
'95646','219',4,4.5,1,23,430.713125,417.839012,16
'123830','219',2,3,1,5,89.95333333,31.339961,3
'95336','219',3,4,1,14,692.1933333,406.9314184,3
'11683','219',3,4.5,1,24,282.9866667,394.4797155,18
'89238','100',4,4,1,21,240.714375,190.9003922,16
'89626','99',4,4,1,41,268.9035484,303.7729058,31
'139031','219',3,4.5,1,16,291.3676923,102.2026099,13
'106248','219',4,4.5,1,3,1483.54,539.4391444,3
'121362','219',3,4,0,4,620.8666667,127.7007015,3
'116398','219',3,3,0,14,136.6425,81.36745645,8
'9064','219',3,4.5,1,16,280.7163636,130.1540842,11
'15945','219',4,4.5,1,12,393.344,211.6775675,5
'32491','219',3,4.5,1,12,192.9725,126.0289524,8
'11414','219',3,4,1,53,1306.788182,851.2252396,22
'106263','219',2,3,1,4,223.245,114.645,2
'115796','219',3,3.5,1,14,128.6677778,53.01383672,9
'105227','219',3,4,1,36,772.139375,808.6342103,16
'73468','100',2,3.5,1,1,98.05,0,1
'117787','219',4,4,1,20,548.4746154,339.3143696,13
'10490','99',3,4,1,1,0,0,0
'111719','219',4,4,0,20,211.2107143,112.5968056,14
'55340','219',3,4.5,1,13,213.534,115.1837307,5
'78613','55',4,3.5,1,30,557.1666667,365.1980477,21
'120593','100',3,3.5,1,33,440.1922727,433.1423257,22
'2531','219',4,4,0,11,899.894,615.6644714,5
'82624','219',4,4.5,1,9,403.835,271.2055902,8
'751','99',3,3.5,1,19,205.0370588,284.1741302,17
'138290','100',3,2,0,14,148.09,64.3266978,4
'28157','100',3,4.5,0,15,331.45,210.8578037,9
'7976','219',2,2.5,1,4,197.695,136.205,2
'130670','55',4,4.5,1,13,302.82,237.6582026,6
'99751','219',3,4.5,1,10,151.9366667,25.5007416,6
'1426','219',3,4.5,1,18,342.5941667,331.1431207,12
'31233','219',3,0,0,21,278.9788889,348.9198718,9
'112054','55',4,3.5,1,20,329.26,338.585391,15
'136259','219',3,4,1,0,0,0,0
'36783','219',2,3.5,1,7,161.535,104.5427383,4
'91160','219',3,4.5,1,7,321.1675,141.07358,4
'53617','219',3,4.5,1,16,212.4888889,125.8466196,9
'27686','219',3,3.5,1,21,436.4691667,588.0584596,12
'15607','39',4,4,0,38,551.4132,360.6770278,25
'103284','219',3,4.5,1,12,476.87,334.235589,8
'73865','219',3,4.5,1,5,214.765,33.34210289,4
'44912','219',3,3,1,26,448.996,193.3900881,10
'15159','219',4,4,1,25,614.9953333,568.8819484,15
'88919','55',4,4.5,1,33,1155.4916,685.9092781,25
'60860','219',3,3,0,24,142.5655,113.834047,20
'41014','219',4,3.5,1,72,579.5134884,439.7184408,43
'119723','100',0,2.5,1,0,0,0,0
'75787','219',4,4.5,1,15,638.4471429,498.3864012,7
'41484','219',2,3,1,12,80.66833333,35.96003866,6
'113582','39',4,4,1,29,582.559,330.4155832,20
'73058','219',4,4.5,1,8,697.115,434.9123854,6
'112324','219',2,3,0,2,300.29,0,1
'136175','219',2,3.5,0,8,367.77,245.7280498,4
'36022','219',3,3.5,0,19,249.0755556,132.1667999,18
'33509','219',3,3.5,0,45,273.1208696,138.1625898,23
'82749','100',3,4.5,0,18,253.9890909,177.2469343,11
'3926','4',4,4,0,11,338.39,239.6767349,7
'62618','219',3,0,1,5,202.1075,23.57080013,4
'86492','219',3,4.5,1,19,323.2622222,397.2826252,18
'10731','219',4,4,1,18,515.6,482.3714929,10
'54991','219',2,3,1,14,238.9242857,378.2530869,7
'53279','219',4,4.5,1,48,183.8190323,96.11340205,31
'47863','219',2,3.5,1,5,88.388,28.81180689,5
'56298','219',2,2,1,4,73.84,0,1
'63325','219',2,4,1,2,264.27,0,1
'130119','219',2,4,1,15,162.9375,93.97796064,12
'90084','219',3,4,1,10,210.1971429,66.48619185,7
'43913','55',5,4.5,1,9,1317.66,0,1
'15220','100',4,4,1,5,291.0266667,66.49084866,3
'80666','219',3,4,1,13,347.065,374.9997529,6
'58810','4',4,4.5,1,17,710.506,521.4237892,15
'120706','219',4,4.5,1,11,320.44,279.6456766,6
'56870','219',2,3.5,0,24,190.9623077,92.13784474,13
'37813','80',5,4.5,1,29,1873.674545,715.1631258,11
'113138','219',3,4.5,1,26,193.1463636,284.5989816,22
'40286','219',0,1,0,1,0,0,0
'14389','219',2,2,0,12,358.995,94.7274452,4
'88555','219',2,4,1,12,205.3588889,161.4793753,9
'69738','219',4,4.5,1,20,639.8308333,563.8602747,12
'124483','39',5,3.5,0,14,523.562,226.8872512,5
'105403','219',2,3.5,1,10,0,0,0
'45861','219',3,4.5,0,9,198.3114286,114.0580345,7
'2196','31',4,4.5,0,32,586.726,415.2418384,25
'74437','219',4,4,0,13,328.55625,213.929737,8
'3628','219',2,4,1,11,349.104,216.0147425,5
'59780','55',4,4,1,39,846.6513793,613.0141462,29
'99616','219',3,4,1,16,237.88,81.66830817,10
'33934','100',4,4,0,45,627.4878378,528.5826109,37
'20528','219',3,4,1,20,1261.378333,1046.627254,12
'25979','219',2,3,1,24,327.9876471,173.6870548,17
'58838','219',2,3,1,9,158.2183333,67.198198,6
'116928','219',3,3,1,3,390.0233333,219.7185524,3
'26451','100',4,4.5,1,44,308.977,201.9365228,30
'84526','219',4,4.5,1,108,268.2013699,243.5267157,73
'78476','219',4,4.5,1,22,198.9314286,88.1947534,14
'71651','219',3,4.5,1,8,173.3083333,78.17439743,6
'36675','92',3,4,0,13,193.2372727,100.5774813,11
'17531','219',4,4,1,17,374.4561538,647.5080536,13
'70606','219',4,4,1,36,579.4027778,381.0704941,18
'139861','35',4,4,1,15,240.3222222,188.2231751,9
'1595','219',4,4.5,1,54,466.8083333,257.9733954,36
'136428','219',3,4.5,1,17,116.0458333,47.29207764,12
'60026','219',3,4,1,10,464.9016667,246.3062078,6
'28333','219',3,4,1,5,139.0533333,25.93623506,3
'20729','219',3,3.5,0,9,459.92,0,1
'43698','219',4,4.5,1,32,1789.083333,1037.848061,9
'54474','219',3,4.5,1,7,238.8225,219.1401988,4
'138013','219',2,3,1,8,101.8557143,89.80691587,7
'126423','100',3,3.5,0,24,237.6025,270.7208153,16
'39127','219',3,3,1,13,632.89,632.7002163,4
'64603','219',3,3.5,0,17,505.0714286,340.1293281,14
'45447','219',3,4.5,0,21,765,0,1
'130023','219',2,4,1,28,160.9957143,105.1329333,21
'3928','219',3,3,1,7,248.51,162.7088074,5
'119527','219',4,4.5,1,42,1175.41381,777.5971185,21
'73473','31',5,4.5,0,7,1347.51,1123.79,2
'23457','59',4,5,1,37,192.09625,135.3742313,32
'50205','219',5,4.5,1,17,483.2771429,387.2061074,7
'58215','219',2,2,1,10,195.622,77.74056918,5
'7941','219',3,4.5,1,17,213.267,99.15934924,10
'86410','219',3,4.5,1,4,282.6825,218.7483779,4
'85851','32',4,3,0,11,256.9922222,187.1407437,9
'76536','219',4,4,1,29,221.9327273,147.5874479,22
'84635','219',4,4.5,1,14,717.7075,315.1044169,4
'75067','215',5,4.5,0,8,944.63,658.1336954,7
'102040','219',3,4.5,1,10,301.6,93.23560954,7
'109085','55',4,4.5,1,20,907.8766667,705.1404145,15
'105410','219',3,4,0,8,330.058,136.5019088,5
'71087','219',3,4,1,24,343.774375,243.5547034,16
'85147','219',3,4.5,1,3,343.24,0,1
'84139','219',3,4,1,3,163.475,35.245,2
'139626','219',3,3.5,1,13,163.2966667,98.87606586,9
'67995','219',3,4.5,1,9,776.6042857,586.7023261,7
'118893','55',3,4,1,12,691.9825,417.794439,8
'562','219',2,2,1,2,67.26,0,1
'58613','219',3,4.5,1,16,301.3061538,192.0143661,13
'32982','99',4,4.5,1,18,858.8053333,661.2089167,15
'90920','219',3,3.5,1,84,424.3782456,236.8688797,57
'66325','219',2,3,1,3,80.11,29.17012284,3
'14836','219',3,4.5,1,5,190.5066667,85.33673548,3
'46027','100',4,4,1,38,286.737619,107.3305936,21
'136725','219',3,4,1,1,0,0,0
'125854','219',4,4.5,1,3,163.5133333,10.58303149,3
'3046','100',5,5,1,28,1248.304375,1808.09116,16
'126013','219',3,2.5,0,18,137.68,106.2421575,10
'48722','219',3,4,1,10,361.324,291.0279891,5
'132045','219',5,4.5,0,26,627.0414286,446.2904553,21
'109530','219',4,4.5,1,10,188.5271429,61.2685598,7
'132452','219',4,4,0,42,153.0191429,129.3613279,35
'8889','219',3,4,1,20,274.7336364,185.815808,11
'31772','219',3,4.5,1,15,218.0633333,202.03688,12
'8558','219',2,3.5,1,9,201.3114286,128.55072,7
'29799','219',4,4,0,6,416.908,349.955512,5
'95918','219',2,2.5,1,3,332.26,0,1
'110977','219',5,4.5,1,32,941.3152632,562.8530243,19
'45006','219',2,3.5,1,7,130.9,35.45126608,3
'4219','219',3,4,1,36,236.607931,299.6877834,29
'24559','219',5,4.5,1,17,2118.562,1139.663548,5
'115468','219',4,4,1,13,150.255,57.91891149,12
'86794','219',2,3,1,18,114.63,97.3960745,14
'60771','129',5,4.5,1,10,643.4933333,254.6676965,9
'81165','219',2,3.5,1,3,91,0,1
'84839','219',4,3.5,1,46,396.9976316,236.9406454,38
'20857','55',4,4.5,1,6,732.785,50.865,2
'67084','219',2,3.5,1,20,92.68944444,37.17040437,18
'135774','219',4,3.5,1,12,305.2475,156.1395263,4
