"userid","country","age"
"'55799'","'canada'",0
"'55811'","'usa'",0
"'55815'","'usa'",46
"'55817'","'usa'",47
"'5582'","'usa'",26
"'55824'","'usa'",0
"'55826'","''unknown''",24
"'5584'","'usa'",0
"'55849'","'canada'",0
"'55850'","'canada'",47
"'55858'","'canada'",28
"'55861'","'usa'",34
"'55892'","'usa'",45
"'55918'","'usa'",0
"'55923'","'usa'",0
"'55927'","'usa'",17
"'55942'","'usa'",55
"'55955'","'china'",38
"'55961'","'usa'",0
"'55973'","'usa'",0
"'55985'","'usa'",54
"'56'","'usa'",24
"'5600'","'usa'",0
"'56006'","'usa'",38
"'56007'","'usa'",27
"'56039'","'france'",34
"'5604'","'germany'",48
"'56045'","'usa'",45
"'56066'","'usa'",41
"'56081'","'usa'",52
"'5609'","'romania'",25
"'56090'","'canada'",34
"'56102'","'usa'",0
"'56135'","''unknown''",0
"'56136'","'australia'",61
"'56143'","'usa'",0
"'56157'","'usa'",36
"'56167'","'italy'",22
"'56185'","'canada'",0
"'56198'","'usa'",41
"'56201'","'usa'",65
"'56203'","'usa'",0
"'56213'","'usa'",0
"'56215'","'usa'",37
"'56217'","'usa'",0
"'56231'","'canada'",0
"'56246'","'canada'",37
"'56271'","'united kingdom'",22
"'56272'","'canada'",19
"'56276'","'spain'",19
"'56288'","'usa'",22
"'56307'","'usa'",0
"'56309'","'usa'",0
"'56315'","'usa'",36
"'56321'","'usa'",47
"'56323'","'canada'",0
"'5634'","'spain'",25
"'56341'","'usa'",19
"'56348'","''unknown''",0
"'56360'","'austria'",35
"'56361'","'germany'",0
"'56369'","'canada'",54
"'5638'","'usa'",0
"'56383'","'germany'",46
"'5639'","'italy'",34
"'56391'","'usa'",40
"'56395'","'usa'",62
"'56399'","'united kingdom'",63
"'56406'","'usa'",18
"'56425'","'usa'",37
"'5644'","'france'",23
"'56442'","'canada'",0
"'56445'","'ireland'",0
"'56447'","'usa'",22
"'56450'","'germany'",0
"'56451'","'japan'",28
"'56467'","'germany'",29
"'56470'","'germany'",30
"'56496'","''unknown''",0
"'56534'","''unknown''",43
"'56542'","'usa'",0
"'56554'","'usa'",39
"'56559'","'usa'",49
"'56579'","'usa'",49
"'56598'","'usa'",45
"'566'","'usa'",0
"'56623'","'usa'",36
"'56625'","'usa'",26
"'56627'","'usa'",0
"'56630'","'usa'",46
"'5665'","'usa'",40
"'56654'","'usa'",0
"'56661'","'usa'",0
"'56662'","'usa'",0
"'56663'","'usa'",22
"'56681'","'united kingdom'",50
"'56687'","'usa'",0
"'5669'","'usa'",0
"'56696'","'usa'",0
"'567'","'usa'",0
"'56707'","''unknown''",0
"'56715'","'usa'",0
"'56718'","'usa'",0
"'56719'","'usa'",0
"'56723'","'canada'",0
"'56739'","'usa'",39
"'5674'","'usa'",15
"'56745'","'usa'",0
"'56751'","'usa'",44
"'56759'","'usa'",0
"'56791'","'usa'",40
"'56797'","'usa'",0
"'56804'","'new zealand'",0
"'56817'","'usa'",0
"'56847'","'usa'",29
"'56850'","'usa'",0
"'56856'","'usa'",23
"'56859'","'usa'",36
"'56861'","'usa'",56
"'56874'","'canada'",15
"'56884'","'canada'",50
"'56905'","''unknown''",0
"'56917'","'usa'",2
"'56941'","'united kingdom'",34
"'56947'","'canada'",55
"'56959'","'usa'",52
"'56965'","'usa'",0
"'56985'","'usa'",34
"'56991'","'united kingdom'",24
"'56998'","'usa'",58
"'57002'","'usa'",0
"'57006'","'usa'",30
"'57013'","'usa'",0
"'5703'","'usa'",0
"'57032'","'usa'",0
"'57037'","'usa'",48
"'57039'","'switzerland'",0
"'5705'","'united kingdom'",0
"'57068'","'usa'",0
"'57069'","'usa'",24
"'57072'","'usa'",56
"'57073'","'usa'",0
"'5709'","'malaysia'",15
"'57095'","'usa'",18
"'57105'","'usa'",32
"'57108'","'usa'",38
"'57109'","'usa'",0
"'57124'","'usa'",38
"'57125'","'usa'",33
"'57126'","'usa'",26
"'57131'","'usa'",0
"'57143'","'usa'",29
"'57148'","'united kingdom'",24
"'57157'","'usa'",0
"'57168'","'usa'",0
"'57179'","'usa'",0
"'57180'","'usa'",51
"'57200'","'usa'",35
"'57205'","'usa'",42
"'57214'","'usa'",31
"'5722'","'usa'",23
"'57221'","'usa'",0
"'57229'","''unknown''",57
"'57234'","'usa'",0
"'57240'","'canada'",51
"'57246'","'usa'",17
"'57247'","'usa'",0
"'57255'","'usa'",0
"'57256'","'canada'",14
"'57261'","'netherlands'",20
"'57265'","'usa'",49
"'57267'","'usa'",0
"'57269'","'usa'",52
"'57272'","'usa'",0
"'57273'","'usa'",46
"'5728'","'usa'",22
"'57290'","'usa'",40
"'57291'","'usa'",0
"'57294'","'united kingdom'",39
"'57296'","'usa'",23
"'5730'","'canada'",20
"'57302'","'usa'",32
"'57305'","''unknown''",52
"'57332'","'usa'",0
"'57347'","'usa'",48
"'57354'","'usa'",38
"'57369'","'usa'",63
"'5737'","'usa'",44
"'57379'","'usa'",35
"'57398'","'usa'",39
"'5741'","'usa'",20
"'57412'","'portugal'",25
"'57418'","'canada'",32
"'57423'","'usa'",0
"'57447'","'italy'",38
"'57449'","'germany'",29
"'5746'","'usa'",0
"'57468'","'usa'",0
"'57470'","'austria'",39
"'57540'","'germany'",26
"'57556'","'usa'",36
"'57560'","'usa'",0
"'57562'","'usa'",23
"'57599'","'usa'",27
"'57601'","'usa'",0
"'57612'","'united kingdom'",34
"'57620'","''unknown''",0
"'57624'","'australia'",0
"'57627'","'italy'",0
"'57632'","''unknown''",0
"'57657'","'usa'",50
"'5766'","'usa'",40
"'57661'","'usa'",54
"'57686'","'usa'",0
"'57697'","'usa'",45
"'5770'","'united kingdom'",37
"'57705'","'united states'",35
"'57712'","'usa'",0
"'57713'","'usa'",52
"'57725'","'usa'",43
"'57726'","'usa'",19
"'57743'","'germany'",27
"'57765'","'usa'",0
"'5777'","'usa'",2
"'57788'","'canada'",83
"'57804'","'usa'",41
"'57819'","'usa'",55
"'57829'","'usa'",53
"'5783'","'usa'",32
"'57833'","'usa'",58
"'57838'","'australia'",27
"'57853'","'canada'",24
"'57863'","'usa'",42
"'57884'","'usa'",22
"'5790'","'united kingdom'",34
"'5791'","'usa'",0
"'5792'","''unknown''",16
"'57920'","'usa'",39
"'57935'","'usa'",19
"'57948'","'usa'",0
"'57949'","'usa'",0
"'57954'","'usa'",38
"'57959'","'usa'",0
"'57960'","''unknown''",26
"'57970'","'usa'",52
"'57976'","'usa'",0
"'57986'","'usa'",25
"'57989'","'usa'",0
"'57999'","'usa'",21
"'58005'","'usa'",0
"'58009'","'usa'",24
"'58011'","''unknown''",0
"'58029'","''unknown''",36
"'58037'","'spain'",47
"'58050'","'canada'",44
"'58062'","'usa'",52
"'58064'","'usa'",0
"'58067'","'euskal herria'",26
"'58076'","'switzerland'",32
"'58079'","'usa'",46
"'58112'","'usa'",48
"'58133'","'usa'",25
"'58142'","'usa'",43
"'5815'","'usa'",0
"'58151'","'usa'",2
"'58156'","'usa'",58
"'58167'","'usa'",20
"'58168'","'germany'",37
"'58174'","'usa'",0
"'58180'","'united kingdom'",37
"'58185'","'usa'",18
"'58194'","'usa'",39
"'58202'","'australia'",25
"'58210'","'united kingdom'",23
"'58213'","'usa'",0
"'58224'","'usa'",0
"'58231'","'italy'",39
"'58236'","''unknown''",0
"'58252'","'usa'",17
"'58255'","'usa'",14
"'58256'","'canada'",18
"'58257'","'usa'",36
"'58258'","'usa'",24
"'58286'","'usa'",237
"'58290'","'malaysia'",29
"'58297'","'new zealand'",13
"'58319'","''unknown''",0
"'5834'","'germany'",26
"'58342'","'usa'",60
"'58351'","'usa'",27
"'58363'","'usa'",81
"'58379'","'spain'",33
"'58382'","'usa'",0
"'58389'","'usa'",57
"'58390'","'usa'",0
"'58397'","''unknown''",27
"'58426'","'usa'",26
"'58440'","'usa'",0
"'58453'","'usa'",65
"'58456'","'united kingdom'",33
"'58458'","'united kingdom'",23
"'58468'","'germany'",0
"'58473'","'usa'",51
"'58482'","'usa'",0
"'58485'","'usa'",0
"'58489'","'romania'",24
"'58497'","'france'",26
"'5850'","''unknown''",0
"'58512'","'usa'",31
"'58515'","'usa'",80
"'58516'","'usa'",30
"'58519'","'germany'",17
"'58529'","'usa'",36
"'58532'","'usa'",0
"'58594'","'usa'",33
"'58609'","'canada'",0
"'5861'","'usa'",17
"'58612'","'usa'",54
"'58629'","'usa'",34
"'58641'","'usa'",21
"'58643'","'usa'",25
"'58644'","'usa'",46
"'58645'","'usa'",0
"'58685'","'canada'",0
"'58708'","'usa'",49
"'58709'","'usa'",0
"'58724'","'usa'",40
"'5875'","'usa'",15
"'58768'","'canada'",35
"'58773'","'usa'",0
"'58776'","''unknown''",54
"'58782'","'usa'",0
"'58790'","'usa'",56
"'58792'","'usa'",0
"'58821'","'canada'",34
"'58834'","'australia'",56
"'58855'","'usa'",38
"'58866'","'usa'",0
"'58869'","'united kingdom'",43
"'58877'","'canada'",0
"'58898'","'usa'",38
"'58911'","'usa'",58
"'58921'","'usa'",0
"'5896'","'usa'",0
"'58961'","'usa'",34
"'58964'","'usa'",0
"'5899'","'germany'",25
"'59003'","'usa'",49
"'5903'","'austria'",25
"'59034'","'usa'",40
"'59038'","'usa'",28
"'59047'","'usa'",45
"'59052'","'usa'",0
"'59059'","'usa'",19
"'59064'","'usa'",53
"'59088'","'usa'",17
"'59102'","'usa'",35
"'59103'","'usa'",0
"'59104'","'canada'",8
"'59113'","'usa'",41
"'59115'","'usa'",45
"'5912'","'portugal'",24
"'59133'","'usa'",27
"'59142'","''unknown''",0
"'59147'","'united kingdom'",32
"'59148'","'usa'",0
"'59150'","'canada'",37
"'59160'","'usa'",43
"'59169'","'usa'",0
"'59172'","'canada'",36
"'59179'","'usa'",0
"'59180'","'usa'",55
"'59189'","'usa'",33
"'59192'","'usa'",37
"'59197'","''unknown''",0
"'59198'","'usa'",42
"'5920'","'usa'",35
"'59203'","'united kingdom'",31
"'59206'","'united kingdom'",0
"'59208'","'usa'",43
"'59209'","'canada'",41
"'59214'","'usa'",0
"'59216'","'usa'",37
"'59220'","'usa'",38
"'59241'","'canada'",0
"'59254'","'canada'",45
"'59261'","'new zealand'",0
"'59266'","'usa'",16
"'59267'","'usa'",0
"'59269'","'usa'",0
"'59274'","'usa'",0
"'59287'","'usa'",0
"'59290'","'usa'",0
"'59296'","'united kingdom'",28
"'59297'","'usa'",34
"'59305'","'usa'",27
"'59314'","'usa'",0
"'5932'","'usa'",0
"'59323'","'usa'",29
"'59327'","'usa'",27
"'59361'","'canada'",0
"'59390'","'usa'",0
"'59412'","'usa'",53
"'5942'","'usa'",0
"'59430'","'usa'",48
"'59432'","'united kingdom'",26
"'59438'","'canada'",13
"'59447'","'usa'",0
"'59463'","'usa'",13
"'59474'","'usa'",0
"'59486'","'usa'",51
"'59490'","'usa'",52
"'59499'","'usa'",38
"'595'","'usa'",17
"'59500'","'usa'",32
"'59504'","'usa'",39
"'59518'","'usa'",53
"'59524'","'usa'",0
"'59534'","'usa'",0
"'59543'","'usa'",36
"'59554'","'usa'",42
"'59559'","'usa'",25
"'5956'","'usa'",27
"'5958'","'canada'",37
"'59595'","'usa'",0
"'596'","'usa'",49
"'59604'","'usa'",25
"'59612'","'usa'",0
"'59615'","'usa'",0
"'59616'","'australia'",0
"'59629'","'usa'",31
"'5963'","'usa'",38
"'59656'","'usa'",53
"'59705'","'usa'",0
"'59706'","'usa'",56
"'5971'","'portugal'",34
"'59727'","'usa'",24
"'59734'","'usa'",0
"'59740'","'usa'",37
"'59748'","''unknown''",50
"'59763'","'usa'",43
"'59770'","'usa'",0
"'59799'","'usa'",0
"'59808'","'usa'",32
"'59810'","'usa'",45
"'59812'","'usa'",48
"'59820'","'usa'",24
"'59829'","'usa'",37
"'59838'","'canada'",0
"'59851'","'usa'",0
"'59852'","'usa'",41
"'5988'","'usa'",49
"'59885'","'usa'",31
"'59894'","'usa'",0
"'59895'","''unknown''",0
"'59912'","'usa'",27
"'59919'","'usa'",0
"'59933'","'canada'",66
"'59938'","'canada'",33
"'59944'","'canada'",17
"'59948'","'france'",28
"'59967'","'united kingdom'",28
"'59971'","'usa'",27
"'5998'","'usa'",32
"'59980'","'canada'",44
"'59994'","'canada'",21
"'60004'","'usa'",0
"'60006'","'germany'",0
"'60011'","'usa'",36
"'60014'","'usa'",20
"'60018'","'ireland'",59
"'60028'","'usa'",0
"'60029'","'usa'",42
"'60031'","'usa'",0
"'60040'","'usa'",0
"'60041'","'usa'",29
"'60050'","'usa'",40
"'60055'","'usa'",29
"'60062'","'united kingdom'",57
"'60067'","'usa'",44
"'6007'","'canada'",0
"'60078'","'usa'",0
"'60079'","'usa'",49
"'60080'","'usa'",39
"'60081'","'aruba'",0
"'60083'","'usa'",53
"'60098'","'usa'",35
"'60114'","'usa'",0
"'60130'","'usa'",41
"'60138'","'usa'",0
"'60140'","'usa'",48
"'60146'","'usa'",0
"'60155'","'usa'",46
"'60157'","'usa'",0
"'60168'","'usa'",0
"'6017'","'united kingdom'",15
"'60178'","'usa'",47
"'6018'","'usa'",38
"'60185'","'usa'",46
"'60193'","'usa'",52
"'60211'","'usa'",0
"'60224'","'usa'",31
"'60229'","'usa'",0
"'60244'","'usa'",47
"'60251'","'usa'",33
"'60253'","'usa'",0
"'60255'","'usa'",33
"'60263'","'usa'",52
"'60278'","'usa'",0
"'60279'","'canada'",0
"'60286'","'usa'",0
"'60287'","'usa'",42
"'60307'","'usa'",46
"'60319'","'usa'",0
"'60335'","'usa'",0
"'60336'","'usa'",49
"'60337'","'usa'",50
"'60342'","'usa'",49
"'60343'","'usa'",0
"'60346'","'united kingdom'",35
"'60368'","'usa'",0
"'60392'","'usa'",43
"'60400'","'usa'",0
"'60412'","'usa'",0
"'60418'","'france'",31
"'60419'","'usa'",36
"'60424'","'united kingdom'",0
"'60427'","'united kingdom'",37
"'60439'","'usa'",0
"'60444'","'usa'",34
"'60445'","'usa'",31
"'60461'","'usa'",0
"'60475'","'usa'",0
"'60476'","'canada'",35
"'60488'","'usa'",59
"'6051'","'usa'",33
"'60517'","'usa'",30
"'60521'","'united kingdom'",28
"'60523'","'usa'",35
"'60546'","'usa'",0
"'60552'","'canada'",18
"'60569'","'usa'",41
"'60570'","'usa'",0
"'60583'","'usa'",0
"'60586'","'united kingdom'",34
"'60612'","'usa'",41
"'60621'","'usa'",57
"'60626'","'canada'",30
"'60676'","'usa'",56
"'60680'","'usa'",45
"'60683'","'usa'",47
"'60684'","'usa'",0
"'60703'","'usa'",30
"'60707'","'usa'",38
"'60714'","'usa'",17
"'6073'","'usa'",28
"'60738'","'usa'",32
"'6074'","'usa'",30
"'60768'","'canada'",35
"'60787'","'france'",0
"'60796'","'usa'",45
"'60797'","'united kingdom'",24
"'60805'","'usa'",0
"'60809'","'france'",33
"'60816'","'usa'",54
"'60823'","'usa'",49
"'60838'","'usa'",58
"'60842'","'belgium'",21
"'60850'","'usa'",25
"'60854'","'usa'",0
"'60858'","'usa'",25
"'60877'","'germany'",29
"'60886'","'usa'",48
"'60905'","'singapore'",27
"'60914'","'usa'",0
"'6092'","'united kingdom'",0
"'60928'","'usa'",51
"'60941'","'usa'",0
"'60944'","'usa'",0
"'60960'","'australia'",26
"'60970'","''unknown''",0
"'60977'","'usa'",0
"'60978'","'canada'",0
"'60983'","'canada'",0
"'6102'","'usa'",28
"'61021'","'canada'",38
"'61023'","'usa'",0
"'61028'","'usa'",50
"'61038'","'usa'",53
"'61042'","'usa'",0
"'61043'","'usa'",0
"'61049'","'usa'",39
"'61087'","'usa'",35
"'61089'","'switzerland'",21
"'61090'","'usa'",0
"'61119'","'usa'",21
"'6112'","'usa'",16
"'61146'","'usa'",24
"'61147'","'austria'",44
"'6115'","'usa'",0
"'61162'","'usa'",21
"'61181'","'usa'",21
"'61203'","'usa'",0
"'61205'","'usa'",51
"'61211'","'usa'",65
"'61212'","'usa'",56
"'61216'","'usa'",0
"'61242'","'usa'",0
"'61257'","'usa'",25
"'61259'","'usa'",0
"'61271'","'usa'",0
"'61274'","'usa'",43
"'61283'","'usa'",0
"'61285'","'canada'",22
"'61296'","'usa'",24
"'61297'","'germany'",23
"'61298'","'usa'",47
"'61307'","'usa'",21
"'61317'","'usa'",0
"'61319'","'germany'",26
"'61323'","'canada'",46
"'61348'","'usa'",28
"'61354'","'usa'",47
"'61384'","'usa'",0
"'6139'","''unknown''",24
"'61408'","'usa'",47
"'61409'","'usa'",32
"'61427'","'usa'",0
"'61429'","'usa'",47
"'61448'","'usa'",0
"'61481'","'mexico'",21
"'61494'","'germany'",0
"'61497'","''unknown''",31
"'61521'","'usa'",43
"'61524'","'canada'",25
"'61525'","'usa'",55
"'61532'","'italy'",0
"'61545'","'australia'",48
"'6156'","'usa'",0
"'61571'","'usa'",51
"'61574'","'usa'",60
"'61579'","'germany'",26
"'61598'","'usa'",0
"'61612'","'usa'",37
"'61619'","'usa'",0
"'61631'","'germany'",33
"'61634'","'germany'",45
"'61639'","'germany'",34
"'61662'","'usa'",25
"'61667'","'united kingdom'",44
"'61668'","'usa'",41
"'61677'","'switzerland'",24
"'61700'","'usa'",0
"'61704'","'usa'",58
"'61710'","'germany'",46
"'61759'","'usa'",0
"'61762'","'germany'",35
"'61764'","'germany'",28
"'61771'","'usa'",30
"'61775'","'usa'",35
"'61783'","'spain'",50
"'61791'","'canada'",24
"'61798'","'usa'",0
"'61824'","'usa'",24
"'61835'","'usa'",34
"'6184'","'usa'",13
"'61842'","'usa'",20
"'61845'","'usa'",0
"'61849'","'usa'",56
"'61852'","'usa'",52
"'61854'","'usa'",0
"'61878'","'usa'",0
"'61888'","'usa'",46
"'61892'","'usa'",0
"'61896'","'usa'",0
"'61899'","'usa'",0
"'619'","'usa'",0
"'61900'","'usa'",57
"'61901'","'usa'",63
"'61910'","'usa'",44
"'61913'","''unknown''",34
"'61923'","'usa'",0
"'61935'","'usa'",70
"'620'","'canada'",45
"'62009'","'usa'",0
"'62042'","'canada'",30
"'62050'","'usa'",0
"'62052'","'usa'",18
"'62069'","'usa'",68
"'62078'","'usa'",0
"'62100'","'usa'",49
"'62130'","'spain'",0
"'62133'","'usa'",30
"'62150'","'canada'",26
"'62151'","'canada'",45
"'62161'","'usa'",60
"'62171'","'germany'",36
"'62172'","'canada'",19
"'62182'","'usa'",32
"'62193'","'usa'",0
"'62209'","'usa'",64
"'62239'","'canada'",9
"'62246'","'usa'",29
"'62257'","'usa'",0
"'62259'","'usa'",0
"'62272'","'usa'",30
"'62284'","'australia'",29
"'6229'","'usa'",38
"'62302'","'usa'",0
"'62303'","'ireland'",31
"'62316'","'usa'",29
"'62339'","'australia'",0
"'62348'","'usa'",67
"'62362'","'usa'",30
"'62367'","'switzerland'",22
"'62371'","'usa'",32
"'62378'","'usa'",0
"'6238'","'united kingdom'",38
"'62381'","'usa'",57
"'62387'","'usa'",0
"'6239'","'usa'",0
"'62410'","'usa'",27
"'62413'","'usa'",0
"'6242'","'canada'",0
"'62457'","'usa'",0
"'62464'","'usa'",26
"'62471'","'canada'",33
"'62475'","'usa'",54
"'62486'","'usa'",36
"'6249'","'usa'",0
"'625'","'france'",41
"'62503'","'usa'",39
"'6251'","'usa'",32
"'62511'","'usa'",65
"'62525'","'usa'",31
"'62527'","'usa'",40
"'6253'","'united kingdom'",39
"'62532'","'usa'",30
"'62542'","'usa'",40
"'62546'","'usa'",30
"'62558'","'usa'",0
"'62572'","'usa'",33
"'62573'","'usa'",52
"'62575'","'usa'",55
"'62582'","'usa'",37
"'62586'","'usa'",46
"'62592'","'usa'",0
"'626'","'austria'",41
"'62621'","'usa'",59
"'62625'","'portugal'",23
"'62626'","'usa'",0
"'6265'","'usa'",69
"'62655'","'israel'",36
"'62659'","'usa'",58
"'62662'","'usa'",39
"'62667'","'usa'",53
"'62670'","'portugal'",26
"'62680'","'usa'",27
"'62688'","'usa'",31
"'62689'","'usa'",37
"'62706'","'usa'",28
"'62716'","'usa'",53
"'6273'","'italy'",0
"'62735'","'usa'",34
"'62737'","'canada'",0
"'6274'","'italy'",22
"'62752'","'united kingdom'",39
"'62753'","'usa'",0
"'62755'","'usa'",50
"'62757'","'austria'",0
"'6276'","'usa'",0
"'62761'","'usa'",17
"'62777'","'usa'",0
"'62778'","'italy'",22
"'628'","'germany'",0
"'6280'","'spain'",46
"'62809'","'usa'",26
"'62844'","'usa'",0
"'6285'","'canada'",70
"'62862'","'usa'",47
"'62868'","'usa'",59
"'62881'","'usa'",39
"'62887'","'usa'",46
"'62891'","'usa'",27
"'62895'","'united kingdom'",39
"'62919'","'usa'",39
"'62926'","'usa'",66
"'62929'","'usa'",32
"'62932'","'usa'",45
"'62954'","'usa'",0
"'62958'","'usa'",23
"'62966'","'usa'",23
"'62968'","'usa'",23
"'62979'","'germany'",33
"'62997'","'usa'",66
"'63002'","'usa'",0
"'63004'","'usa'",44
"'63024'","'usa'",52
"'63032'","'usa'",0
"'63034'","'usa'",52
"'63044'","'usa'",0
"'63074'","'turkey'",44
"'63083'","'france'",21
"'63103'","'spain'",28
"'63105'","'usa'",44
"'63114'","'usa'",38
"'63145'","'canada'",0
"'63166'","'spain'",34
"'63182'","'germany'",57
"'63185'","'germany'",29
"'63228'","'austria'",0
"'6323'","'usa'",35
"'63238'","'usa'",56
"'63243'","'canada'",33
"'63246'","'switzerland'",39
"'63252'","'usa'",54
"'63253'","'usa'",0
"'63285'","'germany'",1
"'63293'","'usa'",37
"'63294'","'usa'",26
"'6330'","''unknown''",37
"'63311'","'canada'",0
"'63321'","'usa'",26
"'63323'","'usa'",0
"'63329'","'usa'",32
"'6333'","'usa'",45
"'63331'","''unknown''",0
"'63358'","'usa'",54
"'6336'","'canada'",41
"'63360'","'usa'",29
"'63367'","'usa'",32
"'63370'","'australia'",25
"'63376'","'usa'",0
"'6338'","'usa'",18
"'63389'","'usa'",25
"'63394'","'usa'",22
"'63401'","'usa'",38
"'63404'","'usa'",51
"'63405'","'usa'",21
"'6345'","'usa'",29
"'63452'","'usa'",20
"'63460'","'spain'",24
"'6347'","'canada'",19
"'63489'","'canada'",43
"'63494'","'usa'",23
"'63506'","'canada'",0
"'63507'","'usa'",0
"'63545'","'philippines'",28
"'63550'","'united kingdom'",40
"'63574'","'united kingdom'",41
"'63575'","'usa'",0
"'63587'","'usa'",0
"'63591'","'canada'",0
"'63595'","''unknown''",41
"'6360'","'spain'",21
"'63604'","'usa'",35
"'63625'","'usa'",15
"'63629'","'netherlands'",49
"'6364'","'usa'",32
"'63643'","'usa'",24
"'63644'","'australia'",0
"'63645'","'usa'",0
"'63650'","'germany'",42
"'63658'","'usa'",33
"'6366'","'spain'",20
"'63663'","'usa'",20
"'63665'","'switzerland'",24
"'6368'","'usa'",26
"'63694'","'usa'",0
"'63703'","'germany'",35
"'63714'","'united kingdom'",29
"'63720'","'germany'",39
"'63721'","'usa'",0
"'63744'","'usa'",0
"'63765'","'united kingdom'",46
"'63783'","'usa'",0
"'638'","'usa'",20
"'63812'","'spain'",23
"'63829'","'usa'",20
"'63834'","'usa'",26
"'63849'","'united kingdom'",48
"'63854'","'canada'",45
"'63855'","'luxembourg'",18
"'63865'","'usa'",39
"'63868'","'united kingdom'",0
"'63870'","'usa'",38
"'63891'","'usa'",25
"'63901'","'usa'",27
"'63910'","'canada'",32
"'63911'","'usa'",57
"'63918'","'canada'",57
"'63923'","'ireland'",21
"'63924'","'usa'",35
"'63925'","'canada'",0
"'63937'","'usa'",14
"'63938'","'usa'",0
"'63948'","'germany'",30
"'63953'","'australia'",26
"'63956'","'usa'",28
"'63964'","'usa'",0
"'63967'","'usa'",0
"'63970'","'usa'",0
"'63976'","'usa'",38
"'6398'","'usa'",20
"'63993'","'usa'",43
"'63998'","'usa'",28
"'640'","'canada'",0
"'64003'","'usa'",0
"'6401'","'usa'",0
"'64010'","'canada'",0
"'64012'","'canada'",0
"'64015'","'canada'",28
"'64027'","'usa'",28
"'64030'","'usa'",0
"'64058'","'spain'",29
"'64063'","'usa'",34
"'64073'","'usa'",0
"'64075'","'usa'",46
"'64076'","'usa'",0
"'64086'","'usa'",0
"'64096'","'usa'",0
"'64109'","'germany'",35
"'64111'","'usa'",23
"'64120'","'usa'",0
"'64126'","'usa'",31
"'64137'","'usa'",41
"'64146'","'usa'",0
"'64155'","'canada'",43
"'64168'","'germany'",0
"'64175'","'australia'",37
"'64183'","'usa'",19
"'64185'","'usa'",20
"'64186'","'usa'",19
"'64197'","'united kingdom'",0
"'64198'","'usa'",0
"'64199'","'usa'",0
"'64210'","'usa'",26
"'64215'","''unknown''",0
"'64220'","'usa'",0
"'64237'","'usa'",0
"'6424'","'usa'",0
"'64241'","'usa'",43
"'64247'","'usa'",27
"'64249'","'usa'",40
"'64270'","'usa'",0
"'64271'","'usa'",34
"'643'","'france'",23
"'6431'","'usa'",30
"'64310'","'usa'",46
"'64316'","'united kingdom'",21
"'6432'","'canada'",21
"'64320'","'usa'",0
"'64333'","'france'",27
"'64344'","'framingham'",0
"'64346'","'usa'",0
"'64358'","''unknown''",0
"'64367'","'germany'",19
"'64373'","'france'",21
"'64376'","'switzerland'",0
"'64390'","'usa'",0
"'64396'","'usa'",0
"'64405'","'usa'",0
"'64417'","'germany'",0
"'64418'","'usa'",0
"'64422'","'canada'",24
"'64429'","'usa'",29
"'64432'","'usa'",34
"'64435'","'usa'",51
"'64436'","'usa'",36
"'64440'","'usa'",34
"'64448'","'netherlands'",23
"'64449'","'canada'",29
"'6445'","'france'",29
"'64457'","'usa'",0
"'64469'","'usa'",0
"'64498'","'usa'",46
"'6450'","'canada'",26
"'64521'","'usa'",52
"'64530'","'usa'",26
"'64531'","'usa'",30
"'64535'","'usa'",43
"'64537'","'usa'",0
"'64563'","'canada'",0
"'64564'","'usa'",0
"'64589'","'usa'",36
"'64596'","'usa'",0
"'6460'","'canada'",0
"'64625'","'usa'",43
"'64629'","'usa'",57
"'64634'","'usa'",51
"'64641'","'usa'",45
"'6466'","'usa'",44
"'64679'","'usa'",0
"'64683'","'usa'",54
"'64708'","'usa'",70
"'64723'","'usa'",0
"'64726'","'france'",27
"'64743'","'usa'",65
"'64763'","'usa'",43
"'64765'","'usa'",0
"'64766'","'usa'",42
"'64769'","'usa'",36
"'64772'","'australia'",0
"'64773'","'usa'",0
"'64775'","'usa'",45
"'64779'","'canada'",0
"'64783'","''unknown''",0
"'64784'","'usa'",0
"'64800'","'usa'",33
"'64803'","'usa'",67
"'64806'","'usa'",26
"'64842'","''unknown''",0
"'64846'","'usa'",0
"'64847'","'united kingdom'",21
"'64885'","'usa'",35
"'64899'","'usa'",61
"'64903'","'usa'",0
"'64905'","'usa'",0
"'64906'","'united kingdom'",0
"'6492'","'canada'",35
"'64946'","'usa'",34
"'64948'","'n/a'",0
"'64954'","'usa'",0
"'6497'","'usa'",0
"'65004'","'usa'",24
"'65007'","'usa'",50
"'65008'","'canada'",0
"'6501'","'usa'",25
"'65027'","'usa'",32
"'65032'","'usa'",17
"'65038'","'usa'",28
"'6505'","'usa'",56
"'65056'","'usa'",0
"'65068'","'usa'",61
"'6507'","'spain'",26
"'65088'","'usa'",0
"'6509'","'germany'",37
"'65098'","'usa'",14
"'65099'","'canada'",0
"'651'","'usa'",26
"'65117'","'germany'",23
"'65130'","'usa'",0
"'65138'","'usa'",0
"'65140'","'france'",48
"'65145'","'usa'",54
"'65147'","'usa'",39
"'65148'","'usa'",0
"'65153'","'usa'",0
"'6516'","'new zealand'",22
"'65183'","'usa'",33
"'65190'","'canada'",24
"'65191'","'usa'",0
"'65192'","'usa'",0
"'65194'","'philippines'",0
"'65206'","'usa'",0
"'65207'","'usa'",20
"'65208'","'usa'",30
"'65218'","'usa'",0
"'65228'","'usa'",58
"'65231'","'costa rica'",32
